,Bath,Bed,Half-bath,Price,Square_Feet,Zip_code
5359,2,4,0,195000,1176,93535
5360,1,1,0,185000,808,95464
5361,2,4,0,179999,1426,93204
5362,1,3,0,179500,1050,93207
5363,2,3,0,175000,1738,96122
5364,1,2,0,170000,1100,91934
5365,1,2,0,159900,900,95422
5366,2,4,0,154900,1658,93240
5367,2,3,0,150000,1220,93505
5368,2,3,0,150000,1220,93505
5369,1,3,0,143000,1014,93555
5370,2,3,0,358000,1338,95482
5371,2,4,0,339900,2440,92371
5372,2,3,0,324000,1360,92352
5373,1,2,0,295000,882,95945
5374,2,3,1,289900,1265,95228
5375,2,4,0,286000,1781,95954
5376,2,3,0,269900,1580,95993
5377,1,2,0,233000,1182,92544
5378,3,3,0,212670,2085,93268
5379,2,2,0,192200,1190,92545
5380,2,2,0,175000,1760,92320
5381,1,2,1,152000,672,92391
5382,3,4,1,1426000,3227,92886
5383,2,5,1,869000,4113,92407
5384,2,4,0,725000,1830,92865
5385,2,3,0,639950,1280,94551
5386,2,3,0,639950,1280,94551
5387,3,4,0,375000,2558,93308
5388,4,4,0,650000,3058,91350
5389,4,6,0,649999,3264,92506
5390,2,3,0,649999,1120,92653
5391,3,4,0,649000,2227,92352
5392,2,3,0,649000,1495,91040
5393,2,4,1,647500,2771,92860
5394,1,2,1,645000,1564,91320
5395,2,3,0,639900,1820,93444
5396,2,3,0,639000,1472,92691
5397,2,4,0,619000,1624,91932
5398,2,3,0,599000,1946,93446
5399,2,4,0,595500,1484,91750
5400,2,2,0,595000,1937,92201
5401,2,3,0,595000,1318,90706
5402,2,3,0,594500,1545,92801
5403,2,3,1,589999,1860,92057
5404,2,3,0,589950,1300,91042
5405,1,3,0,589900,1118,90806
5406,2,3,0,579950,1123,93021
5407,2,4,1,579900,3501,92336
5408,2,3,0,445000,1910,92336
5409,3,3,0,425000,2598,93291
5410,2,4,1,399900,2318,92562
5411,1,3,0,364900,1014,92506
5412,2,3,0,319000,2018,95252
5413,2,3,0,267500,1612,92545
5414,2,4,0,189000,1188,93726
5415,2,3,0,179900,1833,93274
5416,1,3,0,158900,1171,93291
5417,5,4,1,16950000,6000,90210
5418,7,5,0,16500000,5550,90210
5419,3,3,0,10995000,2365,90265
5420,3,5,2,7995000,3636,90210
5421,5,5,0,7950000,6052,90049
5422,5,4,0,2388000,2289,90292
5423,3,4,1,2349000,3676,91436
5424,7,6,0,2198888,5072,90240
5425,4,5,1,1995000,3753,92629
5426,3,4,0,1995000,2970,90036
5427,2,3,0,1995000,1708,92651
5428,2,2,0,1899000,1560,90069
5429,4,4,1,1860000,4191,92602
5430,4,6,0,1850000,4227,92835
5431,4,4,0,1795000,3455,90740
5432,4,5,0,1795000,3202,92014
5433,2,4,0,1695000,2258,90036
5434,3,4,0,1595000,4333,92592
5435,3,4,0,1499900,2439,90274
5436,3,3,1,1350000,3547,92028
5437,2,5,0,1299000,1800,93405
5438,3,4,0,1224000,3477,92264
5439,2,4,1,1185000,2796,90815
5440,3,4,0,1175000,3209,92673
5441,3,4,0,1150000,2720,91324
5442,2,3,0,299000,1344,92341
5443,2,3,0,299000,876,92509
5444,1,2,0,290000,1190,92374
5445,2,4,0,289000,1623,92307
5446,1,3,0,289000,912,94509
5447,2,3,0,269500,1696,92545
5448,2,3,0,259900,1645,93551
5449,3,3,0,255000,1555,95963
5450,2,2,0,250000,1588,92308
5451,2,4,0,249900,1830,93505
5452,2,3,0,239979,1276,96020
5453,1,2,0,215000,1104,92586
5454,2,3,0,204500,1663,93257
5455,2,4,0,195000,1380,93535
5456,2,2,0,179900,1680,96101
5457,1,3,0,169000,1364,95963
5458,1,1,0,129000,720,92252
5459,1,3,0,85000,1630,96137
5460,1,3,0,80000,1200,92233
5461,3,5,0,645000,3303,94534
5462,3,5,0,628000,3117,95762
5463,3,4,0,560000,3586,92307
5464,3,4,0,469900,1793,93905
5465,2,3,0,414900,1730,93960
5466,2,3,0,398500,1666,95667
5467,2,3,0,385000,1568,94585
5468,1,3,0,370000,1322,94509
5469,3,3,0,355000,1638,92352
5470,3,4,0,299999,1812,92392
5471,2,3,0,269500,2005,95954
5472,3,3,0,259900,1590,95379
5473,2,2,0,220000,1440,95971
5474,2,3,0,249000,1248,92539
5475,2,3,0,699000,2070,93422
5476,2,3,1,599900,2600,95765
5477,8,6,2,10990000,8999,92629
5478,7,6,1,3725000,6353,92037
5479,4,3,0,3495000,2991,92625
5480,2,3,1,499000,2424,93644
5481,2,3,0,499000,1700,95602
5482,3,4,0,475000,2871,92344
5483,2,3,0,469000,1328,93446
5484,1,1,0,439000,588,90731
5485,2,4,1,425000,2204,95667
5486,2,3,0,410000,2475,95949
5487,3,4,0,408000,2782,92307
5488,1,2,0,374900,576,90022
5489,2,4,0,329900,1852,95206
5490,2,2,0,310000,821,96150
5491,3,2,0,299000,1792,93518
5492,2,3,0,298800,1518,92345
5493,2,2,0,286900,1745,92308
5494,2,3,0,275000,1520,95726
5495,2,3,1,275000,1449,95901
5496,2,3,0,250000,1495,93535
5497,2,3,0,210000,1200,92308
5498,5,6,0,3095000,3188,92014
5499,4,6,3,2750000,7000,92679
5500,3,4,2,2499000,4596,94549
5501,4,5,1,2475000,4401,92677
5502,4,4,0,2280000,3858,91007
5503,4,5,1,2150000,4504,92653
5504,3,5,2,2099000,6000,91356
5505,5,6,1,1980000,4172,92782
5506,5,6,1,1980000,4172,92782
5507,3,3,1,1975000,4354,95973
5508,4,4,3,1950000,5204,92363
5509,5,5,1,1725000,4623,92694
5510,4,4,1,1695000,4266,92210
5511,2,3,1,1520000,2491,91423
5512,4,5,1,1439000,3252,92118
5513,3,4,1,1399900,3489,92011
5514,3,5,1,1399000,2776,90720
5515,1,2,0,1399000,1489,91505
5516,4,4,1,1349000,4223,92679
5517,2,3,1,1299000,1990,92660
5518,2,4,0,389900,1656,92315
5519,2,3,0,389900,1656,92315
5520,3,4,0,375000,1923,92386
5521,3,3,0,367500,2829,93561
5522,3,3,0,359000,2112,92545
5523,1,2,0,349000,576,96150
5524,2,4,0,340000,2267,93722
5525,2,4,0,339000,1944,96137
5526,3,4,0,334500,2553,93561
5527,2,2,0,332000,1498,92057
5528,3,3,0,329950,1668,95255
5529,2,3,1,315000,1474,92557
5530,3,3,0,309900,1983,93561
5531,2,3,0,300000,1434,93550
5532,2,3,0,294900,1548,95252
5533,2,3,0,291100,1585,92345
5534,2,4,0,285000,1805,92282
5535,2,4,0,285000,1452,93550
5536,2,3,0,284900,1774,93561
5537,2,3,0,280000,1834,95228
5538,2,3,0,888000,2056,92130
5539,3,4,1,825000,3251,92028
5540,3,4,0,748000,2481,91702
5541,2,4,1,726750,2311,92694
5542,3,4,0,675000,2018,92029
5543,2,2,0,639000,1673,92028
5544,2,3,1,570000,1700,91914
5545,2,3,0,550000,2864,95370
5546,3,4,0,515000,1704,95327
5547,2,3,1,489000,1776,96137
5548,3,4,0,485000,2548,92352
5549,1,2,0,485000,1048,96142
5550,1,2,0,485000,1048,96142
5551,1,2,0,450000,936,95816
5552,1,2,0,439000,704,93001
5553,3,4,0,400000,2577,92557
5554,2,3,0,371500,1476,95821
5555,2,4,0,699500,1986,91360
5556,3,5,0,699000,2739,93065
5557,2,3,0,680000,1295,90502
5558,3,4,0,657990,2140,91709
5559,2,4,0,649000,2036,93422
5560,2,3,0,638000,1570,91307
5561,2,3,0,624950,1776,91343
5562,3,4,0,609900,1456,92115
5563,3,4,0,599000,2743,92882
5564,2,4,0,589900,1665,93065
5565,3,3,0,585000,2102,92211
5566,1,3,1,569000,1494,92703
5567,3,4,1,549900,2926,93314
5568,2,3,0,544000,1792,90650
5569,3,4,0,535000,3861,93727
5570,3,3,1,525000,2565,92253
5571,2,3,0,499000,1539,90810
5572,2,2,0,495000,909,91355
5573,2,4,1,465000,1745,90601
5574,3,4,1,450000,3342,92584
5575,4,4,1,2975000,2336,92663
5576,4,5,0,2880000,3196,95014
5577,5,4,2,2200000,11183,91784
5578,5,5,0,2199000,5059,91302
5579,5,5,0,2199000,5059,91302
5580,2,3,0,1695000,1806,91356
5581,2,3,0,1695000,1806,91356
5582,3,4,1,1375000,3825,92673
5583,3,4,0,1299000,2505,92649
5584,3,3,1,1298000,3669,92253
5585,3,4,0,1250000,2460,92614
5586,2,4,1,1200000,2521,91364
5587,2,4,0,1200000,2521,91364
5588,4,5,0,999000,3508,94558
5589,2,3,1,999000,1876,96020
5590,3,4,0,950000,2653,92692
5591,2,4,0,947000,1700,94901
5592,2,3,0,925000,1800,95448
5593,2,2,0,894000,1440,95442
5594,2,2,0,729000,1068,94904
5595,1,3,0,510000,1271,92701
5596,2,3,0,510000,1200,92704
5597,3,4,1,498000,2724,95757
5598,3,3,0,489000,2588,92352
5599,2,3,0,460000,1390,93033
5600,2,3,0,449500,1748,92555
5601,3,4,0,420000,2780,92557
5602,1,4,1,420000,1154,91763
5603,3,3,0,419000,2058,92203
5604,3,4,0,415000,2755,92584
5605,3,5,0,409000,2983,93536
5606,3,5,0,409000,2983,93536
5607,2,3,0,399999,2091,92203
5608,3,4,0,392900,2356,92557
5609,2,3,1,389999,1197,93445
5610,2,3,1,385000,2890,92571
5611,2,3,0,379999,1868,92584
5612,2,3,0,359950,2100,96118
5613,3,4,0,349999,2122,93630
5614,2,4,1,340000,1770,93551
5615,3,4,0,549979,2294,94534
5616,3,4,0,524900,2716,95667
5617,3,4,0,500000,2237,92399
5618,3,4,0,499000,3133,92592
5619,2,3,1,495000,2582,93619
5620,2,2,0,495000,1663,92549
5621,3,3,0,489000,2558,92352
5622,1,2,0,484500,875,94558
5623,2,4,1,460000,1763,94561
5624,2,3,1,459900,2066,92595
5625,2,4,1,429000,2788,95670
5626,2,3,0,379000,2460,93561
5627,3,4,1,375000,2942,92352
5628,1,2,0,360000,1120,96150
5629,3,4,1,359990,1850,95350
5630,3,3,0,350000,2417,95822
5631,2,4,0,349000,1892,93536
5632,3,3,0,329000,2483,92345
5633,2,3,0,359900,1464,93514
5634,2,3,0,349000,1507,96093
5635,3,4,0,330000,2149,93552
5636,2,2,0,329900,1154,92562
5637,2,5,1,325000,3012,92394
5638,2,4,1,320000,1643,93543
5639,2,3,0,295000,1445,92545
5640,2,4,0,280000,1700,93561
5641,2,3,0,279500,1232,95252
5642,2,3,0,279500,1232,95252
5643,2,4,0,269999,2374,92301
5644,3,3,0,255000,3048,92342
5645,3,4,0,250000,1953,92311
5646,2,3,0,235000,1580,92249
5647,1,2,1,210000,1000,92341
5648,2,3,0,187000,1272,93274
5649,2,3,0,174000,1296,92284
5650,2,3,0,139900,1505,93505
5651,2,3,0,129900,1400,92277
5652,1,1,0,129000,535,92314
5653,3,5,0,849950,2588,94550
5654,2,3,1,675000,1617,92821
5655,2,4,0,260000,1847,93313
5656,2,5,5,846500,1867,94568
5657,3,4,0,13950000,2139,90265
5658,5,5,4,9498000,9000,92660
5659,4,4,2,4695000,4359,90266
5660,3,4,1,3495000,3600,92651
5661,3,4,1,2850000,3971,92067
5662,2,4,1,2495000,2950,90272
5663,3,3,1,2399999,2400,92629
5664,3,3,0,2388000,2707,91108
5665,2,3,1,2200000,3345,92705
5666,4,3,1,2188000,3341,91006
5667,3,4,1,1999999,3350,92620
5668,4,4,1,1899950,4252,91362
5669,2,3,0,1895000,1800,92651
5670,2,3,0,1895000,1800,92651
5671,2,3,1,1825000,2600,92562
5672,4,4,1,1738000,3730,92620
5673,2,3,0,398000,1978,95223
5674,2,3,1,395000,2046,96103
5675,2,3,1,389500,1700,92562
5676,3,5,0,379000,2722,93314
5677,2,4,0,375000,2426,93314
5678,1,3,0,375000,1352,90001
5679,1,3,0,375000,1352,90001
5680,3,4,0,370000,2379,93619
5681,2,4,1,360000,2243,92557
5682,3,4,1,347000,3040,92243
5683,3,3,0,339900,2124,93552
5684,3,3,0,339900,2124,93552
5685,2,2,0,339900,1297,92584
5686,2,2,0,339000,1836,93561
5687,2,2,0,324900,1600,92530
5688,2,2,0,324900,1600,92530
5689,2,3,0,324500,1790,93544
5690,1,2,1,318500,1280,92333
5691,2,3,0,310000,1624,95451
5692,2,4,0,305000,2087,92583
5693,2,4,0,625000,1808,91750
5694,3,5,0,430000,2902,92532
5695,2,3,1,429000,2752,95233
5696,2,2,0,370000,2243,92308
5697,3,7,0,325000,2993,92582
5698,3,4,1,2380000,3010,92603
5699,2,3,1,1250000,2697,95722
5700,2,3,0,1074995,1804,92130
5701,2,3,0,650000,1958,95370
5702,2,3,0,524900,1215,93023
5703,1,3,0,487000,1008,91941
5704,2,4,1,434900,1824,92509
5705,2,2,0,349000,1416,96051
5706,2,3,0,299000,1700,95223
5707,2,4,0,284000,2034,93560
5708,1,3,0,99900,614,92395
5709,3,4,1,1148000,3000,92835
5710,1,4,0,699950,1363,94560
5711,3,4,0,265000,2205,93560
5712,2,2,0,219900,1791,95930
5713,8,7,0,8999995,7600,92037
5714,2,3,1,8850000,4404,94574
5715,7,6,1,7750000,7327,90210
5716,4,6,0,3995000,4168,94920
5717,3,4,0,1630000,3012,92037
5718,5,5,1,1580000,4800,92679
5719,4,3,0,1498000,2717,90056
5720,3,6,0,1300000,2408,90066
5721,3,4,0,1250888,2347,95139
5722,3,5,1,999999,3142,95949
5723,4,5,1,999000,5020,92504
5724,3,5,0,869950,2514,95688
5725,3,5,0,850000,3188,96003
5726,3,2,0,846500,1990,94923
5727,2,4,1,844800,2478,96001
5728,2,3,1,819000,2762,95709
5729,4,4,0,788888,2346,95126
5730,3,4,1,969000,3110,92020
5731,4,5,0,949850,2585,93510
5732,3,5,1,949000,3432,91367
5733,2,3,1,939000,2578,93010
5734,5,5,1,938000,4010,92270
5735,3,4,0,900000,1568,91941
5736,3,4,1,899000,2750,92210
5737,2,2,0,899000,1057,92651
5738,4,5,0,882900,3449,92069
5739,3,4,1,850000,3613,91387
5740,2,4,0,835000,1727,92705
5741,3,5,0,820000,3581,91390
5742,4,5,0,816900,3017,92069
5743,4,5,0,815000,3534,91915
5744,2,4,1,778000,2358,92683
5745,2,4,1,759000,1870,92808
5746,3,5,1,755000,2933,92314
5747,4,4,1,745700,3182,92029
5748,4,6,0,739900,4164,92591
5749,3,4,1,735000,2898,92504
5750,2,3,0,295000,1134,93536
5751,2,3,0,294999,1358,92555
5752,2,3,0,294000,1481,93550
5753,3,6,0,289000,2350,92231
5754,2,2,0,285000,1540,92223
5755,3,3,0,280000,1975,93555
5756,2,3,0,275900,2170,92394
5757,1,2,0,264900,825,92557
5758,3,3,0,259500,1678,92307
5759,2,4,0,257995,1749,93314
5760,1,2,0,237000,1281,92371
5761,2,3,0,235000,1378,92345
5762,2,2,1,225000,1600,93535
5763,1,2,1,199900,846,92386
5764,1,2,0,190000,768,92386
5765,2,3,0,179950,1286,93657
5766,2,3,0,170000,1322,93591
5767,2,3,0,149900,1600,93210
5768,1,2,0,149900,1040,93561
5769,2,3,0,144900,1336,93505
5770,2,3,1,1799000,1843,90266
5771,4,6,1,1750000,4121,92315
5772,4,4,1,1660000,3551,92620
5773,3,3,0,1625000,1230,90405
5774,2,4,1,1499000,3038,92705
5775,2,4,1,1499000,3038,92705
5776,2,4,1,1399888,2032,91011
5777,2,3,0,1399000,1967,91301
5778,2,3,0,1375000,1400,90066
5779,4,5,1,1350000,3806,92673
5780,1,2,0,1346000,765,90291
5781,4,3,0,1275000,3806,92352
5782,3,6,1,1200000,3458,91321
5783,3,3,1,1199000,2669,92352
5784,3,5,0,1159000,3491,92673
5785,3,5,0,1100000,3191,91906
5786,3,5,1,1099000,2900,92705
5787,3,5,1,1099000,2900,92705
5788,2,4,1,1049990,2500,92614
5789,2,3,0,310500,1853,92404
5790,3,3,0,304500,2332,93225
5791,2,3,0,299915,1574,93536
5792,1,3,1,299900,1369,92405
5793,2,3,0,299000,1720,92201
5794,3,3,0,297900,2222,92582
5795,2,4,0,295000,1044,95824
5796,2,3,0,290000,1939,92307
5797,3,3,0,279000,1584,95916
5798,2,4,1,274000,2432,92344
5799,3,5,0,262000,2590,93304
5800,2,4,0,247500,1500,92231
5801,2,3,0,235000,1100,95380
5802,2,4,0,229900,2034,93505
5803,2,3,0,221900,1200,92240
5804,2,3,0,215000,1966,93505
5805,1,2,0,189000,1156,95458
5806,1,3,0,160000,1040,96041
5807,5,6,1,1999950,5614,91344
5808,3,4,1,1999000,3351,91403
5809,3,4,2,1995000,3953,91604
5810,3,4,1,1850000,3883,91362
5811,5,7,1,1795000,5985,96150
5812,3,4,0,1665000,2256,91604
5813,2,3,1,1599000,1529,90266
5814,3,3,0,1495000,2500,95222
5815,1,2,0,1449000,840,92651
5816,3,3,0,1395000,2880,95482
5817,2,4,1,1330000,2401,91754
5818,4,5,1,1249000,4399,92264
5819,4,5,1,1231000,4132,91387
5820,3,5,0,1195000,3458,92315
5821,3,4,0,1098888,2434,92780
5822,2,2,0,1095000,1529,92677
5823,2,4,1,1094999,2200,92122
5824,3,4,0,1049000,2870,92708
5825,3,5,0,989000,2850,92673
5826,2,3,0,769000,2294,90241
5827,3,4,0,740000,1885,90703
5828,3,4,0,657000,2476,91710
5829,2,4,0,649999,1500,93023
5830,3,5,0,625000,2131,91791
5831,2,3,0,620000,2073,95648
5832,4,4,1,599000,2960,92399
5833,1,1,0,589900,634,90029
5834,2,2,0,585000,1948,93012
5835,2,3,0,579900,1363,91306
5836,3,5,0,525000,3717,95648
5837,2,2,0,514900,1886,95648
5838,2,3,0,475000,1554,91762
5839,1,3,0,475000,1155,90605
5840,2,3,0,459900,1432,90280
5841,2,3,0,439900,1202,92083
5842,3,4,0,439000,2779,95252
5843,2,2,1,425000,2133,92220
5844,1,3,0,420000,1506,90810
5845,3,3,1,5995000,2869,92660
5846,3,4,1,5750000,2948,92625
5847,4,3,1,5300000,3543,90069
5848,4,4,1,4599000,3311,92625
5849,4,4,0,4295000,5499,90265
5850,4,4,1,3795000,3000,92661
5851,6,6,1,3550000,6455,92694
5852,9,7,1,2749500,8290,91302
5853,3,4,0,2600000,1876,90272
5854,3,5,1,2498000,4800,91789
5855,5,5,1,2290000,4800,92620
5856,3,3,1,2200000,2684,92075
5857,4,5,1,2079000,3450,91316
5858,5,5,2,1999000,6817,92128
5859,4,5,1,1999000,5799,91362
5860,4,5,1,1849000,4826,92881
5861,5,4,1,1848000,6610,92592
5862,4,6,1,1799000,5174,92807
5863,5,6,0,1750000,4121,92315
5864,1,2,0,1689000,793,92651
5865,3,4,1,489000,3282,93551
5866,3,4,1,489000,3282,93551
5867,2,4,0,484900,1083,90723
5868,2,3,0,480000,1971,92270
5869,2,3,0,479000,1600,93041
5870,3,3,1,477500,2150,92503
5871,3,5,0,459900,3851,93536
5872,3,5,0,459900,3851,93536
5873,2,3,0,450000,1875,92260
5874,1,1,0,449950,616,94578
5875,2,2,0,435000,2180,95228
5876,2,3,0,435000,1266,91767
5877,2,3,1,429000,2737,95223
5878,2,3,0,425000,2364,96076
5879,1,2,0,425000,1035,92266
5880,2,3,0,420000,1117,96105
5881,3,4,0,419899,2968,93536
5882,3,4,1,414999,2823,93551
5883,2,4,1,410000,2648,92563
5884,3,4,1,399500,2639,92372
5885,4,4,1,1128000,3020,90631
5886,4,4,0,1060000,3488,95993
5887,3,3,0,699000,2519,95470
5888,2,3,0,649000,1356,96145
5889,1,2,0,649000,950,90042
5890,2,4,0,635000,2505,95667
5891,2,4,0,620000,2004,95521
5892,2,3,0,610000,1944,96161
5893,3,3,1,489000,2236,95602
5894,3,3,0,469950,3715,95969
5895,5,5,0,452500,3414,92325
5896,2,3,0,399000,2000,95503
5897,2,3,0,355000,1532,94533
5898,3,4,0,335000,2459,93560
5899,2,3,0,299000,1732,95945
5900,2,3,0,289888,1470,92391
5901,2,3,0,259000,1650,92544
5902,2,3,0,249900,1275,93635
5903,2,3,0,229950,1477,95666
5904,2,3,1,399900,2623,92220
5905,2,3,0,399000,1848,95247
5906,1,2,0,399000,913,94603
5907,1,1,0,395000,440,92260
5908,2,3,1,389532,2151,92532
5909,3,3,0,379950,3046,92311
5910,3,4,0,379000,2800,93536
5911,3,4,0,367900,2528,92203
5912,2,4,1,348750,1924,93561
5913,2,2,1,339900,2130,93544
5914,2,2,1,339000,2167,92308
5915,2,3,0,335000,1714,92253
5916,2,3,0,329900,1800,96093
5917,3,5,0,310000,1986,92234
5918,3,3,0,309000,2157,96094
5919,2,4,0,298500,2108,93309
5920,2,3,0,290000,934,91387
5921,2,4,0,285000,1750,93291
5922,3,4,0,639900,1929,93010
5923,3,3,0,469000,2387,95918
5924,2,4,0,374950,2261,95815
5925,1,3,1,249000,1645,95370
5926,6,6,0,2399000,7082,91364
5927,6,6,0,2399000,7082,91364
5928,5,7,0,1277000,4700,91364
5929,5,7,0,1277000,4700,91364
5930,2,3,0,995000,871,92107
5931,3,4,0,885000,2503,94559
5932,3,4,1,689000,2898,92504
5933,3,4,0,675000,3725,92570
5934,2,3,0,637499,1664,96105
5935,2,2,1,545000,2569,92203
5936,2,2,1,539000,2538,95835
5937,3,4,0,495000,2644,92557
5938,3,4,0,436000,2040,95713
5939,2,3,0,425000,1698,95602
5940,2,4,0,410000,2368,95822
5941,4,4,0,1500000,5471,96122
5942,3,3,1,1325000,3020,93940
5943,1,2,0,1195000,806,90046
5944,2,4,0,999999,3261,95688
5945,3,4,0,967000,3618,92692
5946,4,4,0,899500,4762,95959
5947,2,4,0,899000,2611,93010
5948,2,3,0,899000,1696,96145
5949,2,4,1,840000,2691,92807
5950,3,4,0,808000,3171,94534
5951,2,3,1,759800,3675,93510
5952,2,3,0,744000,2068,95403
5953,1,2,1,635000,930,93940
5954,2,3,0,630000,1765,95403
5955,3,4,0,559000,2238,92040
5956,2,4,0,529000,1600,90047
5957,3,3,0,500000,2970,94585
5958,4,5,0,449000,3066,92284
5959,3,4,0,435000,2944,92307
5960,3,4,1,575000,2331,92587
5961,3,4,0,545000,2021,93036
5962,3,3,0,539000,1840,91792
5963,3,3,0,539000,1840,91792
5964,1,2,0,520000,831,90249
5965,3,6,0,509900,2917,92503
5966,4,5,0,499999,3170,92544
5967,2,2,1,499000,2473,92211
5968,2,3,1,499000,1525,93036
5969,2,4,1,495000,2886,93291
5970,2,3,1,489000,3030,92211
5971,3,4,0,489000,2300,92314
5972,3,3,0,479900,2748,96035
5973,3,4,0,469900,2876,92595
5974,3,3,0,464500,2032,92211
5975,2,3,0,454900,1973,92563
5976,4,7,0,447000,2671,92563
5977,4,4,0,439000,3015,92201
5978,1,2,0,439000,882,96145
5979,2,2,0,429900,1070,93012
5980,2,3,0,1098000,2071,92562
5981,2,4,1,929000,2900,92688
5982,2,4,0,875000,2740,96161
5983,3,4,1,865000,2980,92506
5984,2,4,1,775000,2089,94518
5985,2,3,1,750000,3456,92028
5986,2,3,1,645000,1527,93022
5987,3,4,0,589000,2978,95603
5988,2,4,0,577000,1894,95403
5989,2,2,0,520000,1214,92691
5990,2,4,0,497000,2036,95620
5991,2,3,1,474800,2358,96002
5992,3,2,0,469999,2050,95690
5993,2,3,0,460000,1482,92509
5994,1,2,0,445000,2016,96150
5995,2,3,1,415000,2093,92260
5996,2,3,0,389000,1908,95689
5997,2,3,0,350000,1300,96051
5998,2,3,0,505000,2060,92587
5999,2,3,0,499000,1015,94520
6000,2,4,1,475000,2364,93455
6001,3,4,1,469000,2692,92201
6002,3,4,0,459000,2410,92262
6003,1,2,0,459000,869,91352
6004,3,5,0,419500,2622,92231
6005,2,3,0,404900,1682,92562
6006,2,2,0,399900,1568,95949
6007,1,1,0,379000,498,91352
6008,2,4,1,374500,2080,93644
6009,2,4,1,374500,2080,93644
6010,3,4,0,369900,1438,93436
6011,2,4,0,350000,1885,93536
6012,2,4,0,350000,1150,92507
6013,3,4,0,349900,2492,93561
6014,3,2,0,335000,3000,95426
6015,2,2,0,329000,1190,92315
6016,2,3,0,320500,1128,92352
6017,2,3,1,310000,1886,93550
6018,1,3,0,135000,984,93308
6019,1,3,0,135000,866,93308
6020,1,2,0,125000,800,93308
6021,1,1,0,85000,480,93308
6022,7,7,0,39500000,11011,96145
6023,7,7,2,11500000,10468,92657
6024,8,7,2,7999800,8826,94506
6025,5,5,1,4585000,3000,92661
6026,3,4,1,3388000,3611,92629
6027,3,3,0,2849000,3025,90046
6028,4,4,2,2595000,4103,92262
6029,4,6,1,2496000,5630,92861
6030,3,5,1,2285000,2493,92037
6031,4,5,0,1999000,3607,92109
6032,6,6,2,1975000,4948,92675
6033,5,5,0,1895000,4545,91364
6034,5,5,1,1799000,6104,91311
6035,4,4,1,1750000,3678,91367
6036,4,3,0,1750000,2844,92260
6037,6,6,1,1699900,7213,91935
6038,1,2,0,105000,672,93291
6039,1,2,0,105000,672,93291
6040,5,5,3,1750000,7914,92373
6041,4,4,0,1269000,2351,90803
6042,2,3,0,988000,1924,94929
6043,2,2,0,719000,1275,95949
6044,2,3,1,697000,1685,93035
6045,3,4,0,696900,2610,95993
6046,2,5,1,675000,2060,91740
6047,2,3,0,550000,981,90250
6048,2,3,0,545000,1976,93063
6049,2,3,0,539000,1241,90650
6050,2,4,0,514900,1600,92139
6051,4,5,1,489750,4063,92584
6052,2,3,0,485000,1379,91709
6053,3,3,0,469000,2387,95918
6054,1,2,0,400000,1302,90003
6055,3,3,0,385000,2441,95223
6056,2,3,0,649000,1851,95254
6057,2,3,0,649000,1851,95254
6058,2,4,0,620000,1432,90250
6059,3,5,0,599990,2150,90660
6060,2,3,1,595000,2039,92019
6061,1,2,0,595000,1089,90804
6062,3,4,0,579000,2021,93036
6063,3,6,1,575000,3571,93551
6064,2,3,0,529000,1097,91331
6065,2,3,0,525000,1685,93451
6066,1,3,1,525000,1109,92832
6067,2,3,0,499900,1248,91402
6068,2,3,0,495000,1967,95252
6069,2,3,0,469000,1394,92831
6070,2,3,0,469000,1394,92831
6071,2,3,1,454900,1666,92506
6072,2,4,0,435000,1374,92114
6073,3,3,0,429000,2374,92596
6074,3,4,0,423900,2593,92596
6075,2,4,0,335900,1994,95993
6076,2,3,0,329900,1924,92372
6077,2,4,0,279900,1208,95823
6078,2,2,0,269000,1425,95501
6079,2,2,0,235000,1442,92308
6080,2,2,0,216000,1056,96028
6081,5,5,1,16888000,6167,90210
